audio_name,applied_effects,GA_effects,similarity_indv,best_fit
217.mp3,"{4: {'depth': 0.59}, 1: {'delay_seconds': 1.6}, 5: {'wet_level': 0.51}, 0: {'rate_hz': 13.54}, 2: {'drive_db': 8.3}, 3: {'gain_db': -8.92}}","{1: {'delay_seconds': 2.45}, 3: {'gain_db': 5.16}, 2: {'drive_db': 14.19}, 4: {'depth': 0.56}, 0: {'rate_hz': 5.67}}",0.5212721110953088,
218.mp3,"{3: {'gain_db': -6.85}, 4: {'depth': 0.59}, 0: {'rate_hz': 18.76}, 2: {'drive_db': 18.64}, 5: {'wet_level': 0.47}, 1: {'delay_seconds': 2.43}}","{1: {'delay_seconds': 2.67}, 0: {'rate_hz': 18.11}, 3: {'gain_db': -0.71}, 2: {'drive_db': 13.81}, 5: {'wet_level': 0.51}, 4: {'depth': 0.48}}",0.8521035876482144,
219.mp3,{2: {'drive_db': 4.84}},{},0.0,
220.mp3,"{4: {'depth': 0.38}, 2: {'drive_db': 12.17}, 0: {'rate_hz': 14.95}, 3: {'gain_db': 1.61}, 1: {'delay_seconds': 4.88}}","{4: {'depth': 0.43}, 3: {'gain_db': 6.0}, 2: {'drive_db': 12.11}, 5: {'wet_level': 0.4}, 1: {'delay_seconds': 2.35}, 0: {'rate_hz': 17.07}}",0.6607542599394838,
221.mp3,"{3: {'gain_db': 3.87}, 2: {'drive_db': 14.35}, 5: {'wet_level': 0.6}, 0: {'rate_hz': 1.92}, 1: {'delay_seconds': 4.66}}","{3: {'gain_db': -7.0}, 1: {'delay_seconds': 1.84}, 5: {'wet_level': 0.36}, 4: {'depth': 0.26}, 0: {'rate_hz': 11.57}}",0.3574422562657179,
222.mp3,"{5: {'wet_level': 0.33}, 3: {'gain_db': -6.77}, 2: {'drive_db': 19.5}}","{2: {'drive_db': 1.19}, 5: {'wet_level': 0.28}}",0.3031701631701632,
223.mp3,"{2: {'drive_db': 1.38}, 0: {'rate_hz': 15.29}, 3: {'gain_db': -8.51}, 4: {'depth': 0.27}, 5: {'wet_level': 0.41}}",{0: {'rate_hz': 17.8}},0.1671680837148463,
224.mp3,"{1: {'delay_seconds': 2.49}, 2: {'drive_db': 13.48}, 5: {'wet_level': 0.6}}","{0: {'rate_hz': 3.21}, 1: {'delay_seconds': 3.05}, 4: {'depth': 0.32}, 5: {'wet_level': 0.37}}",0.34838977423638784,
225.mp3,"{0: {'rate_hz': 19.38}, 2: {'drive_db': 2.68}}","{1: {'delay_seconds': 4.21}, 0: {'rate_hz': 13.19}, 3: {'gain_db': 2.98}, 2: {'drive_db': 7.24}, 4: {'depth': 0.24}}",0.2834638218968151,
226.mp3,"{2: {'drive_db': 19.71}, 5: {'wet_level': 0.52}}","{4: {'depth': 0.58}, 1: {'delay_seconds': 1.22}, 3: {'gain_db': 1.82}, 2: {'drive_db': 17.78}, 0: {'rate_hz': 4.23}}",0.18041603247082702,
227.mp3,"{2: {'drive_db': 19.23}, 4: {'depth': 0.55}, 0: {'rate_hz': 14.6}, 1: {'delay_seconds': 4.24}, 3: {'gain_db': 1.72}}","{0: {'rate_hz': 1.67}, 1: {'delay_seconds': 2.57}}",0.14410312742310674,
228.mp3,"{0: {'rate_hz': 6.48}, 2: {'drive_db': 8.76}, 5: {'wet_level': 0.2}, 1: {'delay_seconds': 3.9}, 4: {'depth': 0.23}, 3: {'gain_db': 6.67}}","{3: {'gain_db': -5.37}, 0: {'rate_hz': 6.07}}",0.1777414582935675,
229.mp3,{1: {'delay_seconds': 3.22}},{1: {'delay_seconds': 3.1}},0.9627329192546583,
230.mp3,"{4: {'depth': 0.23}, 1: {'delay_seconds': 3.31}, 3: {'gain_db': 7.54}, 0: {'rate_hz': 13.86}, 5: {'wet_level': 0.43}, 2: {'drive_db': 2.03}}","{0: {'rate_hz': 7.38}, 3: {'gain_db': 8.01}, 4: {'depth': 0.57}, 2: {'drive_db': 9.31}}",0.3617847105729532,
231.mp3,{5: {'wet_level': 0.31}},"{2: {'drive_db': 4.19}, 3: {'gain_db': 2.22}}",0.0,
232.mp3,"{0: {'rate_hz': 12.86}, 5: {'wet_level': 0.58}, 2: {'drive_db': 10.59}, 3: {'gain_db': 1.98}, 4: {'depth': 0.25}}",{0: {'rate_hz': 15.28}},0.16236391912908243,
233.mp3,"{3: {'gain_db': 7.58}, 4: {'depth': 0.44}, 0: {'rate_hz': 15.1}, 1: {'delay_seconds': 3.54}}","{5: {'wet_level': 0.41}, 3: {'gain_db': -2.5}, 2: {'drive_db': 12.01}, 0: {'rate_hz': 10.76}, 1: {'delay_seconds': 4.79}, 4: {'depth': 0.45}}",0.4208589935330602,
234.mp3,"{3: {'gain_db': -1.5}, 4: {'depth': 0.37}, 1: {'delay_seconds': 3.17}}","{4: {'depth': 0.54}, 3: {'gain_db': -3.59}}",0.48111041273831967,
235.mp3,"{3: {'gain_db': 4.0}, 2: {'drive_db': 6.63}, 5: {'wet_level': 0.47}, 4: {'depth': 0.47}}","{2: {'drive_db': 10.89}, 0: {'rate_hz': 3.81}, 4: {'depth': 0.46}, 3: {'gain_db': -0.9}}",0.588462404915737,
236.mp3,"{5: {'wet_level': 0.39}, 0: {'rate_hz': 18.82}}","{2: {'drive_db': 5.69}, 5: {'wet_level': 0.44}, 0: {'rate_hz': 17.92}, 4: {'depth': 0.32}}",0.45599335131747465,
237.mp3,"{0: {'rate_hz': 13.83}, 2: {'drive_db': 12.57}, 3: {'gain_db': -1.54}}",{0: {'rate_hz': 10.23}},0.24656543745480836,
238.mp3,"{0: {'rate_hz': 10.4}, 5: {'wet_level': 0.55}, 2: {'drive_db': 1.84}, 3: {'gain_db': -6.28}, 4: {'depth': 0.44}}","{4: {'depth': 0.36}, 0: {'rate_hz': 11.98}, 5: {'wet_level': 0.25}}",0.42416083916083913,
239.mp3,"{4: {'depth': 0.48}, 5: {'wet_level': 0.48}, 0: {'rate_hz': 5.33}, 2: {'drive_db': 16.63}, 1: {'delay_seconds': 3.64}, 3: {'gain_db': -3.47}}","{4: {'depth': 0.47}, 0: {'rate_hz': 12.9}, 1: {'delay_seconds': 4.5}}",0.3711473073052827,
240.mp3,"{4: {'depth': 0.25}, 1: {'delay_seconds': 3.79}, 2: {'drive_db': 11.73}}","{3: {'gain_db': 3.81}, 5: {'wet_level': 0.37}, 4: {'depth': 0.47}}",0.12380952380952381,
241.mp3,"{4: {'depth': 0.21}, 3: {'gain_db': -5.32}, 5: {'wet_level': 0.3}, 0: {'rate_hz': 19.8}}","{0: {'rate_hz': 19.27}, 2: {'drive_db': 19.29}}",0.2433080808080808,
242.mp3,"{3: {'gain_db': 8.9}, 1: {'delay_seconds': 2.98}}","{4: {'depth': 0.47}, 3: {'gain_db': -0.83}, 5: {'wet_level': 0.23}, 2: {'drive_db': 12.71}, 1: {'delay_seconds': 4.7}}",0.10924844307394642,
243.mp3,"{1: {'delay_seconds': 1.07}, 0: {'rate_hz': 17.1}, 3: {'gain_db': -4.68}, 2: {'drive_db': 16.03}, 5: {'wet_level': 0.36}}","{3: {'gain_db': -5.51}, 1: {'delay_seconds': 1.69}, 0: {'rate_hz': 8.69}, 2: {'drive_db': 9.55}, 5: {'wet_level': 0.54}}",0.6825107608147818,
244.mp3,"{3: {'gain_db': -6.12}, 2: {'drive_db': 4.04}, 0: {'rate_hz': 9.99}}","{0: {'rate_hz': 16.49}, 5: {'wet_level': 0.58}}",0.11688311688311692,
245.mp3,"{4: {'depth': 0.37}, 5: {'wet_level': 0.26}, 0: {'rate_hz': 13.38}, 1: {'delay_seconds': 4.08}, 3: {'gain_db': -4.84}}","{4: {'depth': 0.39}, 2: {'drive_db': 16.87}, 1: {'delay_seconds': 4.73}, 0: {'rate_hz': 11.25}}",0.5254878790687285,
246.mp3,"{1: {'delay_seconds': 2.35}, 2: {'drive_db': 11.72}}",{5: {'wet_level': 0.53}},0.0,
247.mp3,"{4: {'depth': 0.22}, 5: {'wet_level': 0.42}, 2: {'drive_db': 17.16}}",{4: {'depth': 0.24}},0.3157894736842105,
248.mp3,"{3: {'gain_db': -2.23}, 4: {'depth': 0.46}}","{2: {'drive_db': 17.55}, 0: {'rate_hz': 3.14}}",0.0,
249.mp3,"{4: {'depth': 0.22}, 2: {'drive_db': 11.32}, 1: {'delay_seconds': 2.85}, 0: {'rate_hz': 7.28}}","{3: {'gain_db': -1.16}, 1: {'delay_seconds': 3.34}}",0.20701754385964916,
