audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
67.mp3,"{5: {'wet_level': 0.37}, 1: {'delay_seconds': 3.23}, 3: {'gain_db': -9.36}, 0: {'rate_hz': 12.81}, 4: {'depth': 0.54}, 2: {'drive_db': 7.87}}","{1: {'delay_seconds': 3.87}, 4: {'depth': 0.39}, 0: {'rate_hz': 4.66}, 2: {'drive_db': 15.94}, 3: {'gain_db': -8.2}, 5: {'wet_level': 0.43}}",,14.845013963904869,
68.mp3,"{0: {'rate_hz': 15.96}, 3: {'gain_db': -5.04}, 5: {'wet_level': 0.48}, 4: {'depth': 0.25}}","{5: {'wet_level': 0.56}, 1: {'delay_seconds': 1.64}, 4: {'depth': 0.39}}",,49.04514070704506,
69.mp3,"{5: {'wet_level': 0.43}, 3: {'gain_db': 7.14}}",{},,10.82820684779707,
70.mp3,"{5: {'wet_level': 0.35}, 2: {'drive_db': 16.49}}","{1: {'delay_seconds': 4.2}, 2: {'drive_db': 13.17}}",,45.922548405985275,
71.mp3,"{5: {'wet_level': 0.34}, 2: {'drive_db': 18.33}, 1: {'delay_seconds': 2.13}}",{},,16.957105246298458,
72.mp3,"{1: {'delay_seconds': 2.45}, 0: {'rate_hz': 14.87}, 5: {'wet_level': 0.44}, 4: {'depth': 0.31}, 3: {'gain_db': -4.31}, 2: {'drive_db': 12.33}}","{0: {'rate_hz': 14.38}, 4: {'depth': 0.3}}",,39.41544908917693,
73.mp3,"{0: {'rate_hz': 10.03}, 4: {'depth': 0.32}, 3: {'gain_db': -4.97}, 2: {'drive_db': 19.54}}",{},,42.36994460785583,
74.mp3,"{4: {'depth': 0.56}, 1: {'delay_seconds': 1.6}, 5: {'wet_level': 0.58}, 3: {'gain_db': -7.95}, 2: {'drive_db': 9.58}}",{},,32.735404936469784,
75.mp3,"{3: {'gain_db': -0.93}, 2: {'drive_db': 2.17}, 5: {'wet_level': 0.4}, 0: {'rate_hz': 10.53}, 4: {'depth': 0.49}}","{1: {'delay_seconds': 4.67}, 5: {'wet_level': 0.58}, 3: {'gain_db': 7.2}, 4: {'depth': 0.45}, 2: {'drive_db': 11.61}}",,28.775113139236993,
76.mp3,{5: {'wet_level': 0.25}},{},,6.550754768239837,
77.mp3,"{5: {'wet_level': 0.54}, 1: {'delay_seconds': 4.15}, 4: {'depth': 0.3}, 2: {'drive_db': 13.44}, 0: {'rate_hz': 4.69}}",{},,99.1314520684493,
78.mp3,"{0: {'rate_hz': 15.26}, 2: {'drive_db': 8.16}, 4: {'depth': 0.43}}","{2: {'drive_db': 9.34}, 4: {'depth': 0.26}, 3: {'gain_db': 7.15}, 0: {'rate_hz': 2.82}}",,15.970432011223792,
79.mp3,"{3: {'gain_db': 3.57}, 5: {'wet_level': 0.46}, 0: {'rate_hz': 17.99}, 2: {'drive_db': 8.53}}","{3: {'gain_db': -4.95}, 2: {'drive_db': 3.25}}",,81.17584118233219,
80.mp3,"{0: {'rate_hz': 5.89}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 4.19}, 2: {'drive_db': 4.85}, 3: {'gain_db': -9.71}, 4: {'depth': 0.39}}","{2: {'drive_db': 16.38}, 3: {'gain_db': 3.83}, 5: {'wet_level': 0.49}}",,75.20191793007488,
81.mp3,"{0: {'rate_hz': 5.65}, 4: {'depth': 0.56}, 3: {'gain_db': -1.27}, 5: {'wet_level': 0.53}, 2: {'drive_db': 14.06}}","{4: {'depth': 0.57}, 3: {'gain_db': -2.67}, 1: {'delay_seconds': 1.52}, 2: {'drive_db': 16.67}}",,50.434684229858284,
82.mp3,"{2: {'drive_db': 8.46}, 4: {'depth': 0.26}, 3: {'gain_db': -5.38}, 0: {'rate_hz': 15.74}, 5: {'wet_level': 0.44}}",{},,44.10817758072458,
83.mp3,"{4: {'depth': 0.42}, 1: {'delay_seconds': 3.33}}",{},,45.95549574797559,
84.mp3,"{0: {'rate_hz': 2.21}, 1: {'delay_seconds': 4.3}, 5: {'wet_level': 0.38}, 3: {'gain_db': -9.53}, 4: {'depth': 0.23}, 2: {'drive_db': 7.82}}","{5: {'wet_level': 0.28}, 3: {'gain_db': 4.32}, 1: {'delay_seconds': 1.96}, 4: {'depth': 0.43}, 2: {'drive_db': 5.08}}",,26.537293908864807,
85.mp3,"{3: {'gain_db': -7.43}, 5: {'wet_level': 0.34}, 0: {'rate_hz': 1.44}, 2: {'drive_db': 8.55}, 1: {'delay_seconds': 1.12}}","{3: {'gain_db': -4.69}, 0: {'rate_hz': 1.96}, 1: {'delay_seconds': 2.97}, 5: {'wet_level': 0.54}, 4: {'depth': 0.41}}",,13.612076145502806,
86.mp3,"{3: {'gain_db': -1.32}, 1: {'delay_seconds': 3.44}, 5: {'wet_level': 0.33}}",{},,22.36263998539224,
87.mp3,"{4: {'depth': 0.24}, 5: {'wet_level': 0.32}, 1: {'delay_seconds': 4.67}, 3: {'gain_db': 1.24}}",{},,72.18583170516855,
88.mp3,"{4: {'depth': 0.3}, 0: {'rate_hz': 11.73}, 5: {'wet_level': 0.25}, 1: {'delay_seconds': 3.87}, 2: {'drive_db': 12.76}, 3: {'gain_db': 6.84}}","{3: {'gain_db': 7.71}, 2: {'drive_db': 11.2}, 1: {'delay_seconds': 3.3}, 5: {'wet_level': 0.32}, 0: {'rate_hz': 19.59}}",,117.96196573196016,
89.mp3,"{4: {'depth': 0.35}, 5: {'wet_level': 0.23}}","{2: {'drive_db': 16.57}, 4: {'depth': 0.26}, 0: {'rate_hz': 8.61}}",,2.349801054348742,
90.mp3,"{2: {'drive_db': 19.21}, 4: {'depth': 0.39}}",{},,1.9246182087853625,
91.mp3,"{3: {'gain_db': -2.2}, 2: {'drive_db': 3.59}, 0: {'rate_hz': 1.5}, 4: {'depth': 0.36}, 1: {'delay_seconds': 3.77}}",{4: {'depth': 0.51}},,86.90645670731901,
92.mp3,"{1: {'delay_seconds': 3.88}, 5: {'wet_level': 0.24}, 2: {'drive_db': 14.0}, 3: {'gain_db': -4.57}}","{2: {'drive_db': 9.49}, 1: {'delay_seconds': 3.23}}",,25.327124077910717,
93.mp3,{5: {'wet_level': 0.51}},"{2: {'drive_db': 16.08}, 1: {'delay_seconds': 1.83}, 4: {'depth': 0.54}, 0: {'rate_hz': 19.41}}",,21.73352222166715,
