audio_name,applied_effects,GA_effects,similarity_indv,best_fit,similarity_indv_effects_only
29.mp3,"{0: {'rate_hz': 9.42}, 2: {'drive_db': 16.52}, 1: {'delay_seconds': 2.9}, 4: {'depth': 0.56}, 5: {'wet_level': 0.36}}","{4: {'depth': 0.55}, 3: {'gain_db': -2.07}, 2: {'drive_db': 10.82}, 0: {'rate_hz': 8.37}, 5: {'wet_level': 0.36}, 1: {'delay_seconds': 2.6}}",0.7978980134611168,5.794336121108271,
30.mp3,{4: {'depth': 0.2}},{4: {'depth': 0.38}},0.8775255128608411,0.026597333453545,
31.mp3,"{3: {'gain_db': -3.51}, 0: {'rate_hz': 11.19}, 2: {'drive_db': 14.63}, 5: {'wet_level': 0.4}, 4: {'depth': 0.42}}","{0: {'rate_hz': 10.98}, 5: {'wet_level': 0.44}, 4: {'depth': 0.42}}",0.6721414953458213,7.6230582009545556,
32.mp3,"{5: {'wet_level': 0.21}, 2: {'drive_db': 19.19}, 1: {'delay_seconds': 1.34}, 4: {'depth': 0.27}}","{2: {'drive_db': 11.65}, 5: {'wet_level': 0.28}, 3: {'gain_db': 9.92}, 4: {'depth': 0.33}, 1: {'delay_seconds': 1.22}}",0.560619354258916,25.011233034072628,
33.mp3,"{4: {'depth': 0.34}, 3: {'gain_db': -4.02}, 5: {'wet_level': 0.45}, 2: {'drive_db': 5.08}, 0: {'rate_hz': 6.06}, 1: {'delay_seconds': 1.06}}","{0: {'rate_hz': 7.38}, 1: {'delay_seconds': 1.01}, 4: {'depth': 0.39}, 5: {'wet_level': 0.58}, 3: {'gain_db': 3.95}}",0.7833346901751886,23.379027583061337,
34.mp3,"{0: {'rate_hz': 15.72}, 4: {'depth': 0.47}, 1: {'delay_seconds': 3.52}, 2: {'drive_db': 12.49}, 3: {'gain_db': 0.82}}","{4: {'depth': 0.38}, 3: {'gain_db': -3.87}, 0: {'rate_hz': 3.27}, 1: {'delay_seconds': 3.85}}",0.6215486050582805,13.378664761342035,
35.mp3,"{5: {'wet_level': 0.3}, 4: {'depth': 0.56}}","{5: {'wet_level': 0.32}, 4: {'depth': 0.57}}",0.9847854845137455,5.554461594583137,
36.mp3,{4: {'depth': 0.45}},"{2: {'drive_db': 7.83}, 3: {'gain_db': 9.83}, 4: {'depth': 0.45}}",0.5648095244608402,0.9320138825734408,
37.mp3,{4: {'depth': 0.6}},{4: {'depth': 0.37}},0.8435048219888525,0.4964953036253653,
38.mp3,"{4: {'depth': 0.3}, 1: {'delay_seconds': 2.41}, 5: {'wet_level': 0.52}}","{4: {'depth': 0.27}, 2: {'drive_db': 13.04}, 5: {'wet_level': 0.39}, 1: {'delay_seconds': 2.41}}",0.7187680540774085,6.16235698880956,
39.mp3,"{4: {'depth': 0.56}, 1: {'delay_seconds': 3.09}, 3: {'gain_db': 5.86}, 2: {'drive_db': 13.8}, 5: {'wet_level': 0.41}}","{1: {'delay_seconds': 3.09}, 4: {'depth': 0.58}, 3: {'gain_db': 5.67}, 5: {'wet_level': 0.5}}",0.7113822132094908,14.047362388655529,
40.mp3,"{1: {'delay_seconds': 1.32}, 5: {'wet_level': 0.32}, 3: {'gain_db': 6.02}, 0: {'rate_hz': 14.36}, 4: {'depth': 0.38}}","{5: {'wet_level': 0.33}, 1: {'delay_seconds': 2.53}, 3: {'gain_db': -6.85}, 4: {'depth': 0.32}, 0: {'rate_hz': 10.1}, 2: {'drive_db': 5.88}}",0.6799117236923077,0.3524800961039534,
41.mp3,"{3: {'gain_db': -0.16}, 4: {'depth': 0.43}, 1: {'delay_seconds': 1.55}, 5: {'wet_level': 0.41}}","{1: {'delay_seconds': 1.74}, 2: {'drive_db': 14.97}, 5: {'wet_level': 0.34}, 4: {'depth': 0.45}, 3: {'gain_db': 3.0}}",0.6834081301785577,19.50154696121817,
42.mp3,"{2: {'drive_db': 17.01}, 5: {'wet_level': 0.27}, 1: {'delay_seconds': 2.41}, 0: {'rate_hz': 17.98}, 3: {'gain_db': -7.26}}","{1: {'delay_seconds': 2.11}, 2: {'drive_db': 11.98}, 5: {'wet_level': 0.28}, 0: {'rate_hz': 18.42}}",0.8800117868443057,21.64209278073511,
43.mp3,"{3: {'gain_db': 8.76}, 2: {'drive_db': 1.74}, 5: {'wet_level': 0.53}, 0: {'rate_hz': 8.18}}","{0: {'rate_hz': 16.66}, 2: {'drive_db': 19.89}, 4: {'depth': 0.5}, 3: {'gain_db': -9.56}, 5: {'wet_level': 0.53}}",0.3497650816250529,0.3636377986961914,
44.mp3,"{5: {'wet_level': 0.34}, 2: {'drive_db': 4.18}, 3: {'gain_db': 9.74}, 4: {'depth': 0.42}}",{4: {'depth': 0.53}},0.52170925470271,0.2526533763428709,
45.mp3,"{2: {'drive_db': 13.45}, 5: {'wet_level': 0.23}, 3: {'gain_db': 5.67}, 0: {'rate_hz': 14.64}, 4: {'depth': 0.47}, 1: {'delay_seconds': 4.91}}","{5: {'wet_level': 0.3}, 2: {'drive_db': 12.26}, 4: {'depth': 0.58}, 0: {'rate_hz': 13.69}, 1: {'delay_seconds': 4.6}, 3: {'gain_db': 1.85}}",0.8752711459323184,16.09314124579681,
46.mp3,"{4: {'depth': 0.45}, 1: {'delay_seconds': 1.1}, 5: {'wet_level': 0.43}, 2: {'drive_db': 14.28}, 3: {'gain_db': -1.52}}","{2: {'drive_db': 13.8}, 4: {'depth': 0.46}, 3: {'gain_db': -9.82}, 1: {'delay_seconds': 1.5}, 5: {'wet_level': 0.36}}",0.8206075582747474,16.099584579426587,
47.mp3,"{4: {'depth': 0.59}, 1: {'delay_seconds': 2.22}, 0: {'rate_hz': 15.89}}","{2: {'drive_db': 14.88}, 3: {'gain_db': 6.34}, 4: {'depth': 0.59}, 0: {'rate_hz': 17.07}, 1: {'delay_seconds': 2.29}}",0.5482069057632687,11.60974257673165,
48.mp3,"{4: {'depth': 0.42}, 2: {'drive_db': 15.25}, 0: {'rate_hz': 5.63}}","{0: {'rate_hz': 2.73}, 2: {'drive_db': 9.46}, 4: {'depth': 0.46}}",0.8650434054689901,16.295037484587816,
49.mp3,"{0: {'rate_hz': 15.03}, 2: {'drive_db': 12.29}, 3: {'gain_db': 4.03}, 1: {'delay_seconds': 1.67}}","{2: {'drive_db': 3.14}, 3: {'gain_db': 8.49}, 1: {'delay_seconds': 3.77}, 0: {'rate_hz': 13.94}}",0.7296898386421011,3.032111108484181,
50.mp3,{4: {'depth': 0.27}},"{4: {'depth': 0.31}, 2: {'drive_db': 19.46}}",0.6018431120683613,0.2356171056043078,
51.mp3,"{2: {'drive_db': 19.01}, 0: {'rate_hz': 17.17}, 4: {'depth': 0.59}}","{4: {'depth': 0.52}, 0: {'rate_hz': 16.37}}",0.6087069808291337,3.207887251136205,
52.mp3,{2: {'drive_db': 8.28}},{3: {'gain_db': -1.3}},0.7548398482624062,2.314148069618086,
